,Season,Seed,Team_Id,Team_Name
1604,1995,W01,1448,Wake Forest
1605,1996,X02,1448,Wake Forest
1606,1997,Z03,1448,Wake Forest
1607,2001,Y07,1448,Wake Forest
1608,2002,X07,1448,Wake Forest
1609,2003,W02,1448,Wake Forest
1610,2004,Y04,1448,Wake Forest
1611,2005,W02,1448,Wake Forest
1612,2009,Y04,1448,Wake Forest
1613,2010,W09,1448,Wake Forest
1614,1991,X08,1113,Arizona St
1615,1995,Z05,1113,Arizona St
1616,2003,Z10,1113,Arizona St
1617,2009,X06,1113,Arizona St
1618,2014,Y10,1113,Arizona St
1619,1991,X15,1157,Coastal Car
1620,1993,Z16,1157,Coastal Car
1621,2014,W16,1157,Coastal Car
1622,2015,Z16,1157,Coastal Car
1623,1991,X16,1209,Georgia St
1624,2001,X11,1209,Georgia St
1625,2015,Z14,1209,Georgia St
1626,1991,Y12,1389,St Peter's
1627,1995,W15,1389,St Peter's
1628,2011,Z14,1389,St Peter's
1629,1991,Y13,1296,N Illinois
1630,1996,W14,1296,N Illinois
1631,1991,Z12,1453,WI Green Bay
1632,1994,Z12,1453,WI Green Bay
1633,1995,Y14,1453,WI Green Bay
1634,1996,X08,1453,WI Green Bay
1635,2016,Z14,1453,WI Green Bay
1636,1991,Z15,1384,St Francis PA
1637,1991,Z16,1285,Montana
1638,1992,X14,1285,Montana
1639,1997,Z16,1285,Montana
1640,2002,X15,1285,Montana
1641,2005,W16,1285,Montana
1642,2006,Y12,1285,Montana
1643,2010,W14,1285,Montana
1644,2012,W13,1285,Montana
1645,2013,W13,1285,Montana
1646,1992,W03,1269,Massachusetts
1647,1993,W03,1269,Massachusetts
1648,1994,Y02,1269,Massachusetts
1649,1995,W02,1269,Massachusetts
1650,1996,W01,1269,Massachusetts
1651,1997,W11,1269,Massachusetts
1652,1998,Z07,1269,Massachusetts
1653,2014,Y06,1269,Massachusetts
1654,1992,W14,1200,Fordham
1655,1992,W16,1144,Campbell
1656,1992,X13,1418,ULL
1657,1994,X11,1418,ULL
1658,2000,X13,1418,ULL
1659,2004,X14,1418,ULL
1660,2005,W13,1418,ULL
1661,2014,Z14,1418,ULL
1662,1992,X15,1183,E Illinois
1663,2001,Y15,1183,E Illinois
1664,1992,Y04,1153,Cincinnati
1665,1993,W02,1153,Cincinnati
1666,1994,Z08,1153,Cincinnati
1667,1995,X07,1153,Cincinnati
1668,1996,Y02,1153,Cincinnati
1669,1997,Y03,1153,Cincinnati
1670,1998,X02,1153,Cincinnati
1671,1999,W03,1153,Cincinnati
1672,2000,X02,1153,Cincinnati
1673,2001,X05,1153,Cincinnati
1674,2002,Z01,1153,Cincinnati
1675,2003,Z08,1153,Cincinnati
1676,2004,W04,1153,Cincinnati
1677,2005,Y07,1153,Cincinnati
1678,2011,X06,1153,Cincinnati
1679,2012,W06,1153,Cincinnati
1680,2013,Y10,1153,Cincinnati
1681,2014,W05,1153,Cincinnati
1682,2015,Y08,1153,Cincinnati
1683,2016,Z09,1153,Cincinnati
1684,1992,Y13,1174,Delaware
1685,1993,X13,1174,Delaware
1686,1998,Y15,1174,Delaware
1687,1999,W13,1174,Delaware
1688,2014,W13,1174,Delaware
1689,1992,Y16,1224,Howard
1690,1992,Z10,1408,Tulane
1691,1993,Y11,1408,Tulane
1692,1995,Z09,1408,Tulane
1693,1993,W11,1264,Manhattan
1694,1995,Z13,1264,Manhattan
1695,2003,W14,1264,Manhattan
1696,2004,Y12,1264,Manhattan
1697,2014,Y13,1264,Manhattan
1698,2015,Y16b,1264,Manhattan
1699,1993,W13,1221,Holy Cross
1700,2001,W15,1221,Holy Cross
1701,2002,X16,1221,Holy Cross
1702,2003,Y14,1221,Holy Cross
1703,2007,Z13,1221,Holy Cross
1704,2016,Z16a,1221,Holy Cross
1705,1993,W16,1187,East Carolina
1706,1993,X12,1266,Marquette
1707,1994,X06,1266,Marquette
1708,1996,W04,1266,Marquette
1709,1997,X07,1266,Marquette
1710,2002,W05,1266,Marquette
1711,2003,Y03,1266,Marquette
1712,2006,X07,1266,Marquette
1713,2007,W08,1266,Marquette
1714,2008,Y06,1266,Marquette
1715,2009,Z06,1266,Marquette
1716,2010,W06,1266,Marquette
1717,2011,W11,1266,Marquette
1718,2012,Z03,1266,Marquette
1719,2013,W03,1266,Marquette
1720,1993,X14,1356,S Illinois
1721,1994,Z11,1356,S Illinois
1722,1995,Y10,1356,S Illinois
1723,2002,W11,1356,S Illinois
1724,2003,Y11,1356,S Illinois
1725,2004,X09,1356,S Illinois
1726,2005,X07,1356,S Illinois
1727,2006,W11,1356,S Illinois
1728,2007,Z04,1356,S Illinois
1729,1993,X16,1460,Wright St
1730,2007,Z14,1460,Wright St
1731,1993,Y15,1398,Tennessee St
1732,1994,X14,1398,Tennessee St
1733,1993,Y16,1351,Rider
1734,1994,W15,1351,Rider
1735,1993,Z11,1253,Long Beach St
1736,1995,X13,1253,Long Beach St
1737,2007,X12,1253,Long Beach St
1738,2012,Z12,1253,Long Beach St
1739,1993,Z12,1203,G Washington
1740,1994,W10,1203,G Washington
1741,1996,Z11,1203,G Washington
1742,1998,Z09,1203,G Washington
1743,1999,Y11,1203,G Washington
1744,2005,W12,1203,G Washington
1745,2006,W08,1203,G Washington
1746,2007,W11,1203,G Washington
1747,2014,W09,1203,G Washington
1748,1994,W08,1450,Washington St
1749,2007,W03,1450,Washington St
1750,2008,W04,1450,Washington St
1751,1994,W14,1241,James Madison
1752,2013,W16a,1241,James Madison
1753,1994,W16,1251,Liberty
1754,2004,Y16,1251,Liberty
1755,2013,Y16a,1251,Liberty
1756,1994,X12,1158,Col Charleston
1757,1997,X12,1158,Col Charleston
1758,1998,Y14,1158,Col Charleston
1759,1999,W08,1158,Col Charleston
1760,1994,X16,1416,UCF
1761,1996,W16,1416,UCF
1762,2004,Y14,1416,UCF
1763,2005,Z15,1416,UCF
1764,1994,Y07,1387,St Louis
1765,1995,W09,1387,St Louis
1766,1998,Z10,1387,St Louis
1767,2000,Y09,1387,St Louis
1768,2012,Z09,1387,St Louis
1769,2013,Y04,1387,St Louis
1770,2014,Y05,1387,St Louis
1771,1994,Y15,1402,Texas St
1772,1997,Y16,1402,Texas St
1773,1994,Z09,1458,Wisconsin
1774,1997,W07,1458,Wisconsin
1775,1999,W05,1458,Wisconsin
1776,2000,Z08,1458,Wisconsin
1777,2001,X06,1458,Wisconsin
1778,2002,W08,1458,Wisconsin
1779,2003,Y05,1458,Wisconsin
1780,2004,Y06,1458,Wisconsin
1781,2005,Z06,1458,Wisconsin
1782,2006,Y09,1458,Wisconsin
1783,2007,Y02,1458,Wisconsin
1784,2008,X03,1458,Wisconsin
1785,2009,W12,1458,Wisconsin
1786,2010,W04,1458,Wisconsin
1787,2011,Y04,1458,Wisconsin
1788,2012,W04,1458,Wisconsin
1789,2013,Z05,1458,Wisconsin
1790,2014,Z02,1458,Wisconsin
1791,2015,Z01,1458,Wisconsin
1792,2016,W07,1458,Wisconsin
1793,1994,Z13,1218,Hawaii
1794,2001,Y12,1218,Hawaii
1795,2002,Z10,1218,Hawaii
1796,2016,Y13,1218,Hawaii
1797,1994,Z15,1259,Loyola MD
1798,2012,W15,1259,Loyola MD
1799,1995,X06,1332,Oregon
1800,2000,W07,1332,Oregon
1801,2002,X02,1332,Oregon
1802,2003,Y08,1332,Oregon
1803,2007,Y03,1332,Oregon
1804,2008,Y09,1332,Oregon
1805,2013,Y12,1332,Oregon
1806,2014,Z07,1332,Oregon
1807,2015,Z08,1332,Oregon
1808,2016,Z01,1332,Oregon
1809,1995,X14,1211,Gonzaga
1810,1999,Z10,1211,Gonzaga
1811,2000,Z10,1211,Gonzaga
1812,2001,Z12,1211,Gonzaga
1813,2002,Z06,1211,Gonzaga
1814,2003,Z09,1211,Gonzaga
1815,2004,Z02,1211,Gonzaga
1816,2005,W03,1211,Gonzaga
1817,2006,X03,1211,Gonzaga
1818,2007,Z10,1211,Gonzaga
1819,2008,X07,1211,Gonzaga
1820,2009,X04,1211,Gonzaga
1821,2010,Z08,1211,Gonzaga
1822,2011,Y11,1211,Gonzaga
1823,2012,W07,1211,Gonzaga
1824,2013,Z01,1211,Gonzaga
1825,2014,Z08,1211,Gonzaga
1826,2015,X02,1211,Gonzaga
1827,2016,X11,1211,Gonzaga
1828,1995,X16,1198,Florida Intl
1829,1995,Y13,1311,Nicholls St
1830,1998,X16,1311,Nicholls St
1831,1995,Y16,1159,Colgate
1832,1996,Y16,1159,Colgate
1833,1995,Z14,1451,Weber St
1834,1999,Z14,1451,Weber St
1835,2003,Y12,1451,Weber St
1836,2007,Z15,1451,Weber St
1837,2014,Z16,1451,Weber St
1838,2016,W15,1451,Weber St
1839,1995,Z16,1291,Mt St Mary's
1840,1999,X16,1291,Mt St Mary's
1841,2008,W16b,1291,Mt St Mary's
1842,2014,X16b,1291,Mt St Mary's
1843,1996,W13,1284,Monmouth NJ
1844,2001,W16,1284,Monmouth NJ
1845,2004,W15,1284,Monmouth NJ
1846,2006,Y16b,1284,Monmouth NJ
1847,1996,X13,1145,Canisius
1848,1996,X14,1339,Portland
1849,1996,X16,1363,San Jose St
1850,1996,Y15,1422,UNC Greensboro
1851,2001,X16,1422,UNC Greensboro
1852,1996,Z14,1434,Valparaiso
1853,1997,Z12,1434,Valparaiso
1854,1998,Y13,1434,Valparaiso
1855,1999,Y15,1434,Valparaiso
1856,2000,Y16,1434,Valparaiso
1857,2002,W13,1434,Valparaiso
1858,2004,Z15,1434,Valparaiso
1859,2013,Y14,1434,Valparaiso
1860,2015,Y13,1434,Valparaiso
1861,1996,Z16,1441,W Carolina
1862,1997,W09,1160,Colorado
1863,2003,X10,1160,Colorado
1864,2012,Y11,1160,Colorado
1865,2013,W10,1160,Colorado
1866,2014,X08,1160,Colorado
1867,2016,Y08,1160,Colorado
1868,1997,W13,1254,Long Island
1869,2011,W15,1254,Long Island
1870,2012,Z16,1254,Long Island
1871,2013,W16b,1254,Long Island
1872,1997,X16,1238,Jackson St
1873,2000,Z16,1238,Jackson St
1874,2007,Y16,1238,Jackson St
1875,1997,Y08,1279,Mississippi
1876,1998,Y04,1279,Mississippi
1877,1999,X09,1279,Mississippi
1878,2001,Y03,1279,Mississippi
1879,2002,Z09,1279,Mississippi
1880,2013,Z12,1279,Mississippi
1881,2015,Z11b,1279,Mississippi
1882,1997,Y14,1139,Butler
1883,1998,Z13,1139,Butler
1884,2000,W12,1139,Butler
1885,2001,Y10,1139,Butler
1886,2003,W12,1139,Butler
1887,2007,Y05,1139,Butler
1888,2008,W07,1139,Butler
1889,2009,X09,1139,Butler
1890,2010,Z05,1139,Butler
1891,2011,Y08,1139,Butler
1892,2013,W06,1139,Butler
1893,2015,Y06,1139,Butler
1894,2016,X09,1139,Butler
1895,1997,Y15,1149,Charleston So
1896,1997,Z13,1334,Pacific
1897,2004,Z12,1334,Pacific
1898,2005,W08,1334,Pacific
1899,2006,Y13,1334,Pacific
1900,2013,W15,1334,Pacific
1901,1998,W09,1227,IL Chicago
1902,2002,Z15,1227,IL Chicago
1903,2004,Z13,1227,IL Chicago
1904,1998,X14,1362,San Francisco
1905,1998,X15,1319,Northern Arizona
1906,2000,Z15,1319,Northern Arizona
1907,1998,Y10,1178,Detroit
1908,1999,Y12,1178,Detroit
1909,2012,X15,1178,Detroit
1910,1998,Y11,1444,W Michigan
1911,2004,X11,1444,W Michigan
1912,2014,X14,1444,W Michigan
1913,1998,Y16,1341,Prairie View
1914,1998,Z11,1274,Miami FL
1915,1999,W02,1274,Miami FL
1916,2000,X06,1274,Miami FL
1917,2002,Z05,1274,Miami FL
1918,2008,Y07,1274,Miami FL
1919,2013,W02,1274,Miami FL
1920,2016,Y03,1274,Miami FL
1921,1998,Z16,1347,Radford
1922,2009,X16,1347,Radford
1923,1999,W11,1245,Kent
1924,2001,X13,1245,Kent
1925,2002,Y10,1245,Kent
1926,2006,X12,1245,Kent
1927,2008,X09,1245,Kent
1928,1999,W15,1248,Lafayette
1929,2000,W15,1248,Lafayette
1930,2015,W16,1248,Lafayette
1931,1999,W16,1197,Florida A&M
1932,2004,Z16a,1197,Florida A&M
1933,2007,Z16a,1197,Florida A&M
1934,1999,X15,1117,Arkansas St
1935,1999,Y14,1359,Samford
1936,2000,Y13,1359,Samford
1937,1999,Y16,1457,Winthrop
1938,2000,Z14,1457,Winthrop
1939,2001,Y16b,1457,Winthrop
1940,2002,Y16,1457,Winthrop
1941,2005,W14,1457,Winthrop
1942,2006,Z15,1457,Winthrop
1943,2007,Y11,1457,Winthrop
1944,2008,W13,1457,Winthrop
1945,2010,X16b,1457,Winthrop
1946,1999,Z15,1108,Alcorn St
1947,2002,W16a,1108,Alcorn St
1948,2000,W14,1220,Hofstra
1949,2001,W13,1220,Hofstra
1950,2000,W16,1249,Lamar
1951,2012,X16a,1249,Lamar
1952,2000,X14,1111,Appalachian St
1953,2000,X15,1423,UNC Wilmington
1954,2002,Y13,1423,UNC Wilmington
1955,2003,X11,1423,UNC Wilmington
1956,2006,W09,1423,UNC Wilmington
1957,2016,Z13,1423,UNC Wilmington
1958,2000,Y12,1382,St Bonaventure
1959,2012,W14,1382,St Bonaventure
1960,2000,Y15,1148,Central Conn
1961,2002,Y14,1148,Central Conn
1962,2007,X16,1148,Central Conn
1963,2000,Z09,1201,Fresno St
1964,2001,Z09,1201,Fresno St
1965,2016,X14,1201,Fresno St
1966,2000,Z12,1232,Indiana St
1967,2001,Z13,1232,Indiana St
1968,2011,W14,1232,Indiana St
1969,2000,Z13,1369,SE Missouri St
1970,2001,W14,1381,Southern Utah
1971,2001,X15,1214,Hampton
1972,2002,W15,1214,Hampton
1973,2006,Y16a,1214,Hampton
1974,2011,X16,1214,Hampton
1975,2015,Y16a,1214,Hampton
1976,2016,X16,1214,Hampton
1977,2001,Y13,1169,CS Northridge
1978,2009,Z15,1169,CS Northridge
1979,2001,Y16a,1322,Northwestern LA
1980,2006,W14,1322,Northwestern LA
1981,2013,X14,1322,Northwestern LA
1982,2001,Z16,1106,Alabama St
1983,2004,W16,1106,Alabama St
1984,2009,Y16a,1106,Alabama St
1985,2011,W16a,1106,Alabama St
1986,2002,Y15,1194,FL Atlantic
1987,2003,X14,1407,Troy
1988,2003,X15,1358,Sam Houston St
1989,2010,X14,1358,Sam Houston St
1990,2003,X16b,1421,UNC Asheville
1991,2011,Y16b,1421,UNC Asheville
1992,2012,W16,1421,UNC Asheville
1993,2016,Y15,1421,UNC Asheville
1994,2003,Y15,1447,Wagner
1995,2003,Y16,1237,IUPUI
1996,2003,Z12,1454,WI Milwaukee
1997,2005,X12,1454,WI Milwaukee
1998,2006,Y11,1454,WI Milwaukee
1999,2014,W15,1454,WI Milwaukee
2000,2003,Z16,1436,Vermont
2001,2004,X15,1436,Vermont
2002,2005,Y13,1436,Vermont
2003,2010,Z16,1436,Vermont
2004,2012,X16b,1436,Vermont
2005,2004,W11,1102,Air Force
2006,2006,Z13,1102,Air Force
2007,2004,Y15,1186,E Washington
2008,2015,X13,1186,E Washington
2009,2005,X15,1368,SE Louisiana
2010,2005,Y14,1310,Niagara
2011,2007,Z16b,1310,Niagara
2012,2005,Y15,1184,E Kentucky
2013,2007,W16,1184,E Kentucky
2014,2014,X15,1184,E Kentucky
2015,2005,Y16,1175,Delaware St
2016,2005,Z16a,1105,Alabama A&M
2017,2005,Z16b,1324,Oakland
2018,2010,Z14,1324,Oakland
2019,2011,X13,1324,Oakland
2020,2006,X15,1125,Belmont
2021,2007,W15,1125,Belmont
2022,2008,Z15,1125,Belmont
2023,2011,Y13,1125,Belmont
2024,2012,X14,1125,Belmont
2025,2013,Z11,1125,Belmont
2026,2015,W15,1125,Belmont
2027,2006,X16,1331,Oral Roberts
2028,2007,W14,1331,Oral Roberts
2029,2008,Y13,1331,Oral Roberts
2030,2006,Z16,1107,Albany NY
2031,2007,X13,1107,Albany NY
2032,2013,Y15,1107,Albany NY
2033,2014,X16a,1107,Albany NY
2034,2015,W14,1107,Albany NY
2035,2007,Y15,1394,TAM C. Christi
2036,2008,W15,1110,American Univ
2037,2009,W14,1110,American Univ
2038,2014,Z15,1110,American Univ
2039,2008,X14,1168,CS Fullerton
2040,2008,X15,1420,UMBC
2041,2008,X16,1340,Portland St
2042,2009,W13,1340,Portland St
2043,2008,Y16,1426,UT Arlington
2044,2008,Z05,1179,Drake
2045,2009,W15,1127,Binghamton
2046,2009,X14,1372,SF Austin
2047,2014,X12,1372,SF Austin
2048,2015,X12,1372,SF Austin
2049,2016,W14,1372,SF Austin
2050,2009,X15,1288,Morgan St
2051,2010,W15,1288,Morgan St
2052,2009,Y14,1295,N Dakota St
2053,2014,Z12,1295,N Dakota St
2054,2015,X15,1295,N Dakota St
2055,2009,Y16b,1287,Morehead St
2056,2011,Z13,1287,Morehead St
2057,2010,W13,1459,Wofford
2058,2011,Y14,1459,Wofford
2059,2014,Y15,1459,Wofford
2060,2015,Z12,1459,Wofford
2061,2010,X16a,1115,Ark Pine Bluff
2062,2011,X15,1294,N Colorado
2063,2012,W12,1217,Harvard
2064,2013,Z14,1217,Harvard
2065,2014,W12,1217,Harvard
2066,2015,Z13,1217,Harvard
2067,2012,Y14,1355,S Dakota St
2068,2013,X13,1355,S Dakota St
2069,2016,Y12,1355,S Dakota St
2070,2012,Z15,1313,Norfolk St
2071,2013,X15,1195,FL Gulf Coast
2072,2016,W16b,1195,FL Gulf Coast
2073,2014,W14,1300,NC Central
2074,2014,Y16a,1142,Cal Poly SLO
2075,2015,W13,1414,UC Irvine
2076,2015,X16a,1316,North Florida
2077,2015,Y12,1138,Buffalo
2078,2016,Y14,1138,Buffalo
2079,2016,W13,1392,Stony Brook
2080,2016,Z12,1463,Yale
2081,2016,Z15,1167,CS Bakersfield
